Input campaigns here	"Campaign=39-277599059, locale=en_AU"
Action	Status	Campaign	Budget	Budget ID	Network	Delivery method	Start date	End date	Ad rotation	Frequency cap	Mobile bid modifier	Impressions Thumbnail (Ignored)	Impressions Video (Ignored)	Impressions (Ignored)	Views (Ignored)	Unique viewers (Ignored)	View rate (Ignored)	Avg. CPV (Ignored)	Total cost (Ignored)	Clicks (Ignored)	CTR (Ignored)	Avg. CPM (Ignored)	Reach per freq. 1+ (Ignored)	Reach per freq. 2+ (Ignored)	Reach per freq. 3+ (Ignored)	Reach per freq. 4+ (Ignored)	Reach per freq. 5+ (Ignored)	Reach per freq. 6+ (Ignored)	Reach per freq. 7+ (Ignored)	Reach per freq. 8+ (Ignored)	Avg. impr. freq. (Ignored)	Avg. view freq. (Ignored)	Video played to: 25% (Ignored)	Video played to: 50% (Ignored)	Video played to: 75% (Ignored)	Video played to: 100% (Ignored)	Impression share (Ignored)	Lost IS (Budget) (Ignored)	Lost IS (Rank) (Ignored)	Converted views (Ignored)	Cost / converted view (Ignored)	View conversion rate (Ignored)	View-through Conv. (Ignored)	Conversions (Ignored)	Cost / conv. (Ignored)	Conv. rate (Ignored)	Total conv. value (Ignored)	Value / converted view (Ignored)	Value / conv. (Ignored)	Earned views (Ignored)	Earned subscribers (Ignored)	Earned playlist additions (Ignored)	Earned likes (Ignored)	Earned shares (Ignored)
	Enabled	151 Tips Renee New Channel Groups (39-277599059)	30	38-369984299	YouTube Videos	Standard	 2015-6-11 (already started)	#n/a	Optimise for views	#n/a	0%	0	"5,579"	"5,579"	858	120	15.38%	$0.15	$131.53	39	0.70%	$23.58	627	69	26	8	2	2	0	0	8.898	7.15	35%	19%	10%	6%	86.01%	< 10%	12.21%	19	$6.92	2.21%	6	22	$5.98	2.56%	0	0	0	0	0	0	0	0


Input ads here	"Campaign=39-277599059, locale=en_AU"
Action	Status	Ad	Video id	Thumbnail	Headline	Description line one	Description line two	Display URL	Destination URL	Final URL	Tracking template	Custom parameter	YouTube destination	Showing on	Companion banner	Enable ad for	Video (Ignored)	Campaign	Impressions Thumbnail (Ignored)	Impressions Video (Ignored)	Impressions (Ignored)	Views (Ignored)	Unique viewers (Ignored)	View rate (Ignored)	Avg. CPV (Ignored)	Total cost (Ignored)	Clicks (Ignored)	CTR (Ignored)	Avg. CPM (Ignored)	Reach per freq. 1+ (Ignored)	Reach per freq. 2+ (Ignored)	Reach per freq. 3+ (Ignored)	Reach per freq. 4+ (Ignored)	Reach per freq. 5+ (Ignored)	Reach per freq. 6+ (Ignored)	Reach per freq. 7+ (Ignored)	Reach per freq. 8+ (Ignored)	Avg. impr. freq. (Ignored)	Avg. view freq. (Ignored)	Video played to: 25% (Ignored)	Video played to: 50% (Ignored)	Video played to: 75% (Ignored)	Video played to: 100% (Ignored)	Converted views (Ignored)	Cost / converted view (Ignored)	View conversion rate (Ignored)	View-through Conv. (Ignored)	Conversions (Ignored)	Cost / conv. (Ignored)	Conv. rate (Ignored)	Total conv. value (Ignored)	Value / converted view (Ignored)	Value / conv. (Ignored)	Earned views (Ignored)	Earned subscribers (Ignored)	Earned playlist additions (Ignored)	Earned likes (Ignored)	Earned shares (Ignored)
	Enabled	Scrapbooking Ideas 1 (43-231955259)	 TPSRQmiBImU	#n/a	#n/a	#n/a	#n/a	www.newscrapbookingideas.com	#n/a	http://www.newscrapbookingideas.com	#n/a	#n/a	#n/a	In-stream	#n/a	151 Tips Renee New Channel Groups_TG0 (42-231954899)	Scrapbooking Ideas 1	151 Tips Renee New Channel Groups (39-277599059)	0	"2,960"	"2,960"	443	 	14.97%	$0.16	$71.16	23	0.78%	$24.04	3	0	0	0	0	0	0	0	986.667	 	35%	19%	10%	6%	13	$5.47	2.93%	1	16	$4.45	3.61%	0	0	0	0	0	0	0	0
	Enabled	Scrapbooking Ideas 1 (43-231955139)	 TPSRQmiBImU	#n/a	#n/a	#n/a	#n/a	www.newscrapbookingideas.com	#n/a	http://www.newscrapbookingideas.com	#n/a	#n/a	#n/a	In-stream	#n/a	151 Tips Renee New Channel Groups_TG1 (42-231954779)	Scrapbooking Ideas 1	151 Tips Renee New Channel Groups (39-277599059)	0	"2,595"	"2,595"	410	120	15.80%	$0.14	$59.42	16	0.62%	$22.90	624	69	26	8	2	2	0	0	4.159	3.417	35%	20%	11%	6%	6	$9.90	1.46%	5	6	$9.90	1.46%	0	0	0	0	0	0	0	0
	Enabled	Scrapbooking Ideas 1 (43-231955019)	 TPSRQmiBImU	#n/a	#n/a	#n/a	#n/a	www.newscrapbookingideas.com	#n/a	http://www.newscrapbookingideas.com	#n/a	#n/a	#n/a	In-stream	#n/a	151 Tips Renee New Channel Groups_TG2 (42-231954659)	Scrapbooking Ideas 1	151 Tips Renee New Channel Groups (39-277599059)	0	24	24	5	 	20.83%	$0.19	$0.95	0	0.00%	$39.58	 	 	 	 	 	 	 	 	 	 	38%	21%	4%	4%	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0	0	0	0	0	0


Input targeting groups here	"Campaign=39-277599059, locale=en_AU"
Action	Status	Targeting group	Campaign	Max CPV	Impressions Thumbnail (Ignored)	Impressions Video (Ignored)	Impressions (Ignored)	Views (Ignored)	Unique viewers (Ignored)	View rate (Ignored)	Avg. CPV (Ignored)	Total cost (Ignored)	Clicks (Ignored)	CTR (Ignored)	Avg. CPM (Ignored)	Reach per freq. 1+ (Ignored)	Reach per freq. 2+ (Ignored)	Reach per freq. 3+ (Ignored)	Reach per freq. 4+ (Ignored)	Reach per freq. 5+ (Ignored)	Reach per freq. 6+ (Ignored)	Reach per freq. 7+ (Ignored)	Reach per freq. 8+ (Ignored)	Avg. impr. freq. (Ignored)	Avg. view freq. (Ignored)	Engagements (Ignored)	Engagement rate (Ignored)	Video played to: 25% (Ignored)	Video played to: 50% (Ignored)	Video played to: 75% (Ignored)	Video played to: 100% (Ignored)	Impression share (Ignored)	Lost IS (Budget) (Ignored)	Lost IS (Rank) (Ignored)	Converted views (Ignored)	Cost / converted view (Ignored)	View conversion rate (Ignored)	View-through Conv. (Ignored)	Conversions (Ignored)	Cost / conv. (Ignored)	Conv. rate (Ignored)	Total conv. value (Ignored)	Value / converted view (Ignored)	Value / conv. (Ignored)	Earned views (Ignored)	Earned subscribers (Ignored)	Earned playlist additions (Ignored)	Earned likes (Ignored)	Earned shares (Ignored)
	Enabled	151 Tips Renee New Channel Groups_TG2 (42-231954659)	151 Tips Renee New Channel Groups (39-277599059)	$0.30	0	24	24	5	 	20.83%	$0.19	$0.95	0	0.00%	$39.58	 	 	 	 	 	 	 	 	 	 	0	0.00%	38%	21%	4%	4%	 	 	 	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0	0	0	0	0	0
	Enabled	151 Tips Renee New Channel Groups_TG1 (42-231954779)	151 Tips Renee New Channel Groups (39-277599059)	$0.40	0	"2,595"	"2,595"	410	120	15.80%	$0.14	$59.42	16	0.62%	$22.90	624	69	26	8	2	2	0	0	4.159	3.417	0	0.00%	35%	20%	11%	6%	 	 	 	6	$9.90	1.46%	5	6	$9.90	1.46%	0	0	0	0	0	0	0	0
	Enabled	151 Tips Renee New Channel Groups_TG0 (42-231954899)	151 Tips Renee New Channel Groups (39-277599059)	$0.40	0	"2,960"	"2,960"	443	 	14.97%	$0.16	$71.16	23	0.78%	$24.04	3	0	0	0	0	0	0	0	986.667	 	0	0.00%	35%	19%	10%	6%	 	 	 	13	$5.47	2.93%	1	16	$4.45	3.61%	0	0	0	0	0	0	0	0


Input targets here	"Campaign=39-277599059, locale=en_AU"
Action	Type	Status	Target	Targeting group	Max CPV	Impressions Thumbnail (Ignored)	Impressions Video (Ignored)	Impressions (Ignored)	Views (Ignored)	View rate (Ignored)	Avg. CPV (Ignored)	Total cost (Ignored)	Converted views (Ignored)	Cost / converted view (Ignored)	View conversion rate (Ignored)	View-through Conv. (Ignored)	Conversions (Ignored)	Cost / conv. (Ignored)	Conv. rate (Ignored)	Total conv. value (Ignored)	Value / converted view (Ignored)	Value / conv. (Ignored)
	YouTube video	Enabled	Which Scrapbook Die Cutting Machine is Right for You (youtube.com/video/uwUWNrMqST0) (10-112006372339)	151 Tips Renee New Channel Groups_TG0 (42-231954899)	#n/a	0	25	25	7	28.00%	$0.20	$1.41	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Paused	ULTIMATE - Fast and easy way to cut felt using the Cricut Explore.  Tutorial (youtube.com/video/cCoXQseL1TM) (10-134928158720)	151 Tips Renee New Channel Groups_TG1 (42-231954779)	#n/a	0	29	29	6	20.69%	$0.13	$0.77	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	How I Construct My Album and Binding: Part 1 of Making My Romance Novel Ch. 2 Mini Album (youtube.com/video/D4FGd39R55A) (10-134927920640)	151 Tips Renee New Channel Groups_TG1 (42-231954779)	#n/a	0	47	47	6	12.77%	$0.16	$0.93	0	$0.00	0.00%	1	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	TEENY TINY EMBELLISHMENT SWAP REVEAL {SHABBY GRP #5} (youtube.com/video/dwCJCtYQ5ZE) (10-143708176139)	151 Tips Renee New Channel Groups_TG1 (42-231954779)	#n/a	0	30	30	6	20.00%	$0.11	$0.65	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Paused	Twas the Night Before Christmas Mini Album Part 1: How to Make the Base Album Tutorial (youtube.com/video/lLGEZ-o6vpk) (10-125120314826)	151 Tips Renee New Channel Groups_TG1 (42-231954779)	#n/a	0	23	23	6	26.09%	$0.08	$0.51	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	8X8 PHOTO BOOK/FOLIO (TUTORIAL SOON) - WOC (youtube.com/video/nSpPCWbwv4Q) (10-143708194619)	151 Tips Renee New Channel Groups_TG1 (42-231954779)	#n/a	0	42	42	6	14.29%	$0.18	$1.05	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Paused	How Do Sizzix Pop N' Cuts Dies Make Pop Up Cards (youtube.com/video/P23kEeD6Jv0) (10-112004814259)	151 Tips Renee New Channel Groups_TG0 (42-231954899)	#n/a	0	18	18	6	33.33%	$0.18	$1.11	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Paused	"Tutorial Part 2a: Hidden Flaps, Pockets & Decorating My Twas the Night Before Christmas Mini Album (youtube.com/video/rcpd7b1WnaQ) (10-134928290720)"	151 Tips Renee New Channel Groups_TG1 (42-231954779)	#n/a	0	17	17	6	35.29%	$0.13	$0.76	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	My Most Used Craft Tools (youtube.com/video/VseMZFdvj04) (10-143499982379)	151 Tips Renee New Channel Groups_TG0 (42-231954899)	#n/a	0	15	15	6	40.00%	$0.12	$0.73	2	$0.36	33.33%	0	3	$0.24	50.00%	0	0	0
	YouTube video	Paused	Pocket Letters and a {Special guest} (youtube.com/video/Y0cHF8kkWbE) (10-143708160779)	151 Tips Renee New Channel Groups_TG1 (42-231954779)	#n/a	0	24	24	6	25.00%	$0.19	$1.13	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	GIANT list of MARKERS & PENS that work GREAT with the Cricut Explore (youtube.com/video/_VC-4Ylw68s) (10-134928134000)	151 Tips Renee New Channel Groups_TG1 (42-231954779)	#n/a	0	36	36	5	13.89%	$0.14	$0.70	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	Tutorial: Chipboard Box from Scratch - Any Size (youtube.com/video/4ZAg_tTM_LU) (10-143707595819)	151 Tips Renee New Channel Groups_TG1 (42-231954779)	#n/a	0	25	25	5	20.00%	$0.18	$0.89	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Paused	Tutorial- Tea Dying and Coffee Staining! (youtube.com/video/b5yl4J9nWpY) (10-143508720779)	151 Tips Renee New Channel Groups_TG0 (42-231954899)	#n/a	0	35	35	5	14.29%	$0.18	$0.88	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	How to Use 3D M-Bossabilities by Spellbinders (youtube.com/video/jj0NVsnzhks) (10-143503723739)	151 Tips Renee New Channel Groups_TG0 (42-231954899)	#n/a	0	23	23	5	21.74%	$0.11	$0.57	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	Cricut Explore Design Space 2.0 tutorial (youtube.com/video/kNampdaks_I) (10-120389284122)	151 Tips Renee New Channel Groups_TG1 (42-231954779)	#n/a	0	44	44	5	11.36%	$0.19	$0.93	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Paused	**5 FLOWER TUTORIALS** - PART 1 (youtube.com/video/lFX6n9U1ahk) (10-143708189579)	151 Tips Renee New Channel Groups_TG1 (42-231954779)	#n/a	0	27	27	5	18.52%	$0.14	$0.71	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	How To Adhere Vellum Without Adhesive Showing (youtube.com/video/Pm1-GrGKaWY) (10-134928034640)	151 Tips Renee New Channel Groups_TG1 (42-231954779)	#n/a	0	23	23	5	21.74%	$0.14	$0.71	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	Big Shot PRO - Sizzix Big Shot PRO Machine Demo (youtube.com/video/q_odo1n5Heg) (10-112004818579)	151 Tips Renee New Channel Groups_TG0 (42-231954899)	#n/a	0	20	20	5	25.00%	$0.17	$0.84	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	Sizzix - Texture Boutique Embossing Machine by Sizzix (youtube.com/video/Q7Vse34LXQI) (10-112004814499)	151 Tips Renee New Channel Groups_TG0 (42-231954899)	#n/a	0	34	34	5	14.71%	$0.15	$0.75	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Paused	Cricut Explore iPad App Installation and tutorial (youtube.com/video/VlMUmWNdiOY) (10-143668721819)	151 Tips Renee New Channel Groups_TG1 (42-231954779)	#n/a	0	31	31	5	16.13%	$0.19	$0.95	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Paused	Crackle Paint Technique with Elmers Glue! (youtube.com/video/zDHb2JstQeg) (10-143500002539)	151 Tips Renee New Channel Groups_TG0 (42-231954899)	#n/a	0	58	58	5	8.62%	$0.12	$0.61	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	Marion Smith Romance Novel Chapter 2 Mini Album and Kit (youtube.com/video/_N-DTuXy3ns) (10-134928132080)	151 Tips Renee New Channel Groups_TG1 (42-231954779)	#n/a	0	23	23	4	17.39%	$0.13	$0.52	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Paused	Mixed Media Cottage Canvas Tutorial (youtube.com/video/0zsDrefV0Hw) (10-143500241099)	151 Tips Renee New Channel Groups_TG0 (42-231954899)	#n/a	0	27	27	4	14.81%	$0.23	$0.93	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	Cricut Explore-8+Reasons to Love! (youtube.com/video/3BV7Q-aGS50) (10-143666824139)	151 Tips Renee New Channel Groups_TG1 (42-231954779)	#n/a	0	17	17	4	23.53%	$0.16	$0.65	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	HANDMADE EMBELLISHMENT BASKET - {{SHABBY}} - KSP (youtube.com/video/3pC9MVimW4Y) (10-143707592939)	151 Tips Renee New Channel Groups_TG1 (42-231954779)	#n/a	0	18	18	4	22.22%	$0.09	$0.36	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	Making the Romance Novel Mini Album Part 2: Walk-Through/Tutorial of The Inside Pages (youtube.com/video/7-wDDbrknK0) (10-134920756880)	151 Tips Renee New Channel Groups_TG1 (42-231954779)	#n/a	0	36	36	4	11.11%	$0.13	$0.53	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	Tim Holtz Bird Crazy Art Journal Page (youtube.com/video/c8kp-C6iBQc) (10-143503691819)	151 Tips Renee New Channel Groups_TG0 (42-231954899)	#n/a	0	15	15	4	26.67%	$0.14	$0.56	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	How to Cut a Decorative Edge for Your Mini Album Pages (youtube.com/video/CaKXwU9Q5i0) (10-134927915600)	151 Tips Renee New Channel Groups_TG1 (42-231954779)	#n/a	0	16	16	4	25.00%	$0.16	$0.66	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Paused	TUTORIAL :HOMEMADE GLIMMER MIST - 3 WAYS (youtube.com/video/coSlvNZau-8) (10-143708174219)	151 Tips Renee New Channel Groups_TG1 (42-231954779)	#n/a	0	16	16	4	25.00%	$0.21	$0.83	1	$0.83	25.00%	0	1	$0.83	25.00%	0	0	0
	YouTube video	Enabled	How to Cut and Print Clown  with Cricut Explore   Tutorial (youtube.com/video/FJC8b0W60MA) (10-134927942000)	151 Tips Renee New Channel Groups_TG1 (42-231954779)	#n/a	0	8	8	4	50.00%	$0.10	$0.41	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	How to Use Spellbinders Nestabilities Card Creator Dies (youtube.com/video/h7T-ypVzoTU) (10-143503713419)	151 Tips Renee New Channel Groups_TG0 (42-231954899)	#n/a	0	17	17	4	23.53%	$0.14	$0.56	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	Scrapbooking Process 432: April Hip Kit  (2015- 65/180) (youtube.com/video/h7xBAZVADY0) (10-143668825019)	151 Tips Renee New Channel Groups_TG0 (42-231954899)	#n/a	0	11	11	4	36.36%	$0.14	$0.55	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	TEENY TINY EMBELLISHMENT SWAP REVEAL {SHABBY GRP #3} (youtube.com/video/JrMyAZQ54c8) (10-143707624379)	151 Tips Renee New Channel Groups_TG1 (42-231954779)	#n/a	0	28	28	4	14.29%	$0.11	$0.43	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	How To Use Sizzix Fabi Machine for Fabrics Die-Cutting (youtube.com/video/k6XkL_lXGaQ) (10-112006371619)	151 Tips Renee New Channel Groups_TG0 (42-231954899)	#n/a	0	18	18	4	22.22%	$0.16	$0.63	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Paused	Project Life Process:  January (youtube.com/video/l2uSaTHXunY) (10-143668857419)	151 Tips Renee New Channel Groups_TG0 (42-231954899)	#n/a	0	24	24	4	16.67%	$0.11	$0.44	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	Homemade Glimmer Spritz Tutorial (youtube.com/video/LYs_r_wpgYY) (10-143508702299)	151 Tips Renee New Channel Groups_TG0 (42-231954899)	#n/a	0	16	16	4	25.00%	$0.24	$0.97	1	$0.97	25.00%	0	1	$0.97	25.00%	0	0	0
	YouTube video	Enabled	Shabby Chic Altered Clothespins / Tutorial (youtube.com/video/osy8sQf_8WE) (10-143708197499)	151 Tips Renee New Channel Groups_TG1 (42-231954779)	#n/a	0	23	23	4	17.39%	$0.12	$0.50	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	Silhouette America Printable White Sticker Paper (youtube.com/video/pFuGs--Zw0A) (10-143503748939)	151 Tips Renee New Channel Groups_TG0 (42-231954899)	#n/a	0	75	75	4	5.33%	$0.15	$0.59	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	The Scrapbook EXPO Experience (youtube.com/video/QJV7sC57bzo) (10-134928038720)	151 Tips Renee New Channel Groups_TG1 (42-231954779)	#n/a	0	19	19	4	21.05%	$0.10	$0.39	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	How to Cut & Print images using Paint.net and the Cricut Explore  - Tutorial (youtube.com/video/QsQLCviLkFk) (10-134928043280)	151 Tips Renee New Channel Groups_TG1 (42-231954779)	#n/a	0	24	24	4	16.67%	$0.14	$0.55	1	$0.55	25.00%	0	1	$0.55	25.00%	0	0	0
	YouTube video	Enabled	My Scrapbook Room (Much Requested) (youtube.com/video/qYCVMnow8vw) (10-141081166805)	151 Tips Renee New Channel Groups_TG0 (42-231954899)	#n/a	0	21	21	4	19.05%	$0.21	$0.85	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	Scrapbooking - Making Memories Slice Cutter (youtube.com/video/RA_hDx9Fwm0) (10-143503641179)	151 Tips Renee New Channel Groups_TG0 (42-231954899)	#n/a	0	15	15	4	26.67%	$0.14	$0.58	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	Shabby Chic Wall Art (youtube.com/video/RgjkMHf6ECU) (10-143500242299)	151 Tips Renee New Channel Groups_TG0 (42-231954899)	#n/a	0	15	15	4	26.67%	$0.15	$0.60	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Paused	Flower Tutorial ~ Water Distressing (youtube.com/video/wf6cS-_pmn0) (10-143500243979)	151 Tips Renee New Channel Groups_TG0 (42-231954899)	#n/a	0	11	11	4	36.36%	$0.17	$0.69	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	Using Layers in the Cricut Craft Room (youtube.com/video/WRHVQh6mv34) (10-143668727579)	151 Tips Renee New Channel Groups_TG1 (42-231954779)	#n/a	0	13	13	4	30.77%	$0.13	$0.51	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	Shabby Chic-ness (Cards and Embellisments) - WOC (youtube.com/video/WrU8clXnwds) (10-143708157899)	151 Tips Renee New Channel Groups_TG1 (42-231954779)	#n/a	0	14	14	4	28.57%	$0.14	$0.55	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Paused	Flower Friday- Ribbon Rose from Fabric Flower Tutorial (youtube.com/video/yE-z4P0F2rA) (10-127758625209)	151 Tips Renee New Channel Groups_TG0 (42-231954899)	#n/a	0	17	17	4	23.53%	$0.17	$0.69	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	How to Use Sizzix Magnetic Platform with Big Shot (youtube.com/video/Yl59wiEP4aA) (10-112004816419)	151 Tips Renee New Channel Groups_TG0 (42-231954899)	#n/a	0	12	12	4	33.33%	$0.14	$0.54	2	$0.27	50.00%	0	3	$0.18	75.00%	0	0	0
	YouTube video	Paused	Which Sizzix Machine Is Right For You (youtube.com/video/zS3E-DMXjiA) (10-112004820019)	151 Tips Renee New Channel Groups_TG0 (42-231954899)	#n/a	0	33	33	4	12.12%	$0.19	$0.77	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Paused	Cricut Explore- How to Link Cartridges to Design Space (youtube.com/video/ZShMGJqdFTo) (10-143668752299)	151 Tips Renee New Channel Groups_TG1 (42-231954779)	#n/a	0	20	20	4	20.00%	$0.15	$0.61	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Paused	Cricut Explore Air Out of the Box (youtube.com/video/1U1LOnwt1zg) (10-143666808779)	151 Tips Renee New Channel Groups_TG1 (42-231954779)	#n/a	0	22	22	3	13.64%	$0.22	$0.67	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	TEENY TINY EMBELLISHMENT SWAP REVEAL {{Vintage}} (youtube.com/video/1WJfI6VNpHY) (10-143707590059)	151 Tips Renee New Channel Groups_TG1 (42-231954779)	#n/a	0	15	15	3	20.00%	$0.19	$0.56	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Paused	Flower Friday Episode 3 The Daisy.wmv (youtube.com/video/3HCxRRqlGvE) (10-143508677339)	151 Tips Renee New Channel Groups_TG0 (42-231954899)	#n/a	0	31	31	3	9.68%	$0.17	$0.50	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	Silhouette SD Digital Craft Cutter by Silhouette America (youtube.com/video/4XVNfnOsFVo) (10-143499543419)	151 Tips Renee New Channel Groups_TG0 (42-231954899)	#n/a	0	25	25	3	12.00%	$0.16	$0.48	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	Tip of the Day: How to get the most out of embossing folders from Darice (youtube.com/video/5ccwWluLm2U) (10-134920742240)	151 Tips Renee New Channel Groups_TG1 (42-231954779)	#n/a	0	6	6	3	50.00%	$0.09	$0.27	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Paused	Prima Princess 6x6 Mini Album for Scrapbook Maven (youtube.com/video/5lYcR24pn7M) (10-134920744160)	151 Tips Renee New Channel Groups_TG1 (42-231954779)	#n/a	0	6	6	3	50.00%	$0.18	$0.55	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	**5 FLOWER TUTORIAL - PART 2** (youtube.com/video/5Q_1rF92-Sk) (10-143707597499)	151 Tips Renee New Channel Groups_TG1 (42-231954779)	#n/a	0	12	12	3	25.00%	$0.16	$0.47	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	Close to My Heart CTMH Double Gate Fold Christmas Card Art Philosophy Cricut (youtube.com/video/8SO8gyw3S3U) (10-143668529579)	151 Tips Renee New Channel Groups_TG1 (42-231954779)	#n/a	0	5	5	3	60.00%	$0.12	$0.37	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	Silhouette Premium Transfer Paper for Cameo (youtube.com/video/AVUtwqNj-jg) (10-143499567179)	151 Tips Renee New Channel Groups_TG0 (42-231954899)	#n/a	0	12	12	3	25.00%	$0.27	$0.80	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	Sizzix Rose Flower Tutorial (youtube.com/video/cJmDXJBmjNY) (10-143508722939)	151 Tips Renee New Channel Groups_TG0 (42-231954899)	#n/a	0	9	9	3	33.33%	$0.10	$0.31	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	Drawing with the Cricut Explore Tutorial (youtube.com/video/DNdNE1Vd7fk) (10-134927923040)	151 Tips Renee New Channel Groups_TG1 (42-231954779)	#n/a	0	12	12	3	25.00%	$0.17	$0.50	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	Tip of the Day: Watercolor Technique from Art Impressions (youtube.com/video/Dw1FO2w_xOk) (10-109169222963)	151 Tips Renee New Channel Groups_TG1 (42-231954779)	#n/a	0	12	12	3	25.00%	$0.14	$0.43	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Paused	Secret for making flowers with Heartfelt Creations Arianna Blooms collection (youtube.com/video/GM9XozmNiu8) (10-143503590059)	151 Tips Renee New Channel Groups_TG0 (42-231954899)	#n/a	0	15	15	3	20.00%	$0.26	$0.79	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
	YouTube video	Enabled	How to Use Spellbinders Metal Shims (youtube.com/video/GtJBktD3oG0) (10-143503592939)	151 Tips Renee New Channel Groups_TG0 (42-231954899)	#n/a	0	5	5	3	60.00%	$0.13	$0.39	0	$0.00	0.00%	0	0	$0.00	0.00%	0	0	0
